,duration_months,credit_amount,installment_rate_pct_income,present_residence_since,age_years,existing_credits,people_liable,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,checking_account_status_A11,checking_account_status_A12,checking_account_status_A13,checking_account_status_A14,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,personal_status_sex_A91,personal_status_sex_A92,personal_status_sex_A93,personal_status_sex_A94,other_debtors_guarantors_A101,other_debtors_guarantors_A102,other_debtors_guarantors_A103,property_A121,property_A122,property_A123,property_A124,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,telephone_A191,telephone_A192,foreign_worker_A201,foreign_worker_A202,age_bucket_early_career,age_bucket_mid_career,age_bucket_senior,age_bucket_young,duration_bucket_long_term,duration_bucket_medium_term,duration_bucket_short_term,duration_bucket_very_long_term,credit_amount_bucket_high_amount,credit_amount_bucket_low_amount,credit_amount_bucket_medium_high_amount,credit_amount_bucket_medium_low_amount
787,2.3056855566567815,-0.16415105703481161,0.9421637820708985,0.15306001128894414,0.2424489262702798,1.045047093438766,2.29128784747792,-0.9042235557317942,0.19264369758218294,2.305685556656781,2.2194427061597977,-0.5677270907634907,0.2944048519159407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
592,0.01947512589170256,-0.6054140695642292,0.9421637820708985,1.053413018870969,0.0612633671705847,-0.7187454693270836,-0.4364357804719845,-0.7534638234330784,-0.5338935545220486,0.01947512589170263,-0.45056355688958305,-0.5677270907634907,-0.29743274880128934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
231,-0.9966183988927769,-0.2554726643776258,-0.8376025122779064,1.053413018870969,1.4201550604182982,-0.7187454693270836,-0.4364357804719845,0.9969005708802227,0.07204980105624455,-0.9966183988927766,-0.45056355688958305,-0.5677270907634907,-0.457314238053569,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
578,1.289592031872302,-0.13832650413868794,0.9421637820708985,1.053413018870969,-0.7540716487780433,1.045047093438766,-0.4364357804719845,-0.7235931928436128,0.2248092997312178,1.2895920318723018,2.2194427061597977,-0.5677270907634907,0.32904165806478625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
418,0.01947512589170256,-0.1525487216756836,-1.727485659452309,-0.7472929962930807,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-0.25834789174467476,0.20719353214072792,0.01947512589170263,-0.45056355688958305,-0.5677270907634907,-0.7374205834311893,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
867,-0.742595017696657,0.05292489484564827,-0.8376025122779064,1.053413018870969,0.6048200444696701,-0.7187454693270836,-0.4364357804719845,0.9885463420053149,0.4410537090043465,-0.7425950176966568,-0.45056355688958305,-0.5677270907634907,-0.2504973665561146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
357,1.289592031872302,0.47659726989509754,0.9421637820708985,-0.7472929962930807,-0.8446644283278909,1.045047093438766,-0.4364357804719845,-0.33142182023009137,0.8209495056469354,1.2895920318723018,2.2194427061597977,1.7614096918559583,1.153799230565557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
612,0.01947512589170256,0.06265588579201371,0.9421637820708985,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,-0.023065527512582184,0.45114993032440753,0.01947512589170263,-0.45056355688958305,-0.5677270907634907,0.5986063667884101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
731,0.2734985070878224,-0.4500924833049346,-0.8376025122779064,1.053413018870969,-1.2976283260771286,-0.7187454693270836,2.29128784747792,-0.685283086145822,-0.22976066988079633,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,-0.5878297394840014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
218,0.2734985070878224,-0.06309845874563202,-0.8376025122779064,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.31507140086062935,0.31421001937819193,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,-0.3283046847165647,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
573,-0.48857163650053714,-0.8921040335994572,0.9421637820708985,1.053413018870969,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.9349790526041328,-1.4008079534339413,-0.488571636500537,-0.45056355688958305,-0.5677270907634907,-0.6819514953232556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
226,2.3056855566567815,2.9085964687213535,-1.727485659452309,-0.7472929962930807,-0.7540716487780433,1.045047093438766,-0.4364357804719845,0.5655239956180277,1.9878776854893974,2.305685556656781,2.2194427061597977,1.7614096918559583,0.28900853791449016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
849,-0.742595017696657,-0.9284081152070515,0.9421637820708985,1.053413018870969,1.9637117377173834,-0.7187454693270836,-0.4364357804719845,-0.8890069245667839,-1.567144826316103,-0.7425950176966568,-0.45056355688958305,-0.5677270907634907,-0.7306438170107631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
466,0.2734985070878224,-0.5728526767821602,0.9421637820708985,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,-0.8027196749016665,-0.46396929798562075,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,-0.2537602540918754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
866,-0.2345482553044173,-0.2996363925188228,0.9421637820708985,-1.6476460038751053,-0.7540716487780433,-0.7187454693270836,-0.4364357804719845,-0.25623376035592266,0.009452340608106017,-0.2345482553044172,-0.45056355688958305,-0.5677270907634907,0.11268711530895403,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
775,0.2734985070878224,-0.6806421149572851,0.9421637820708985,1.053413018870969,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.9058347284433836,-0.7114743175138679,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,-0.39833127106096977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
734,-1.41999070088631,0.0712640700907216,-1.727485659452309,-1.6476460038751053,0.15185614672043227,-0.7187454693270836,2.29128784747792,5.86431300565498,0.46001625256464473,-1.4199907008863097,-0.45056355688958305,-0.5677270907634907,-0.6623741701086907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
269,0.2734985070878224,-0.8198701392668215,0.9421637820708985,-0.7472929962930807,-0.9352572078777385,1.045047093438766,-0.4364357804719845,-1.039025005934768,-1.1222803402013661,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,-0.58506883464605,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
614,-0.2345482553044173,-0.5170866132818351,0.9421637820708985,-1.6476460038751053,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.5335941590028562,-0.3523193053066786,-0.2345482553044172,-0.45056355688958305,-0.5677270907634907,-0.17896483211828146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
509,1.5436154130684216,2.0204564104242304,0.9421637820708985,-0.7472929962930807,0.8765983831192128,-0.7187454693270836,-0.4364357804719845,0.49549995084510684,1.6710051481010917,1.5436154130684214,2.2194427061597977,1.7614096918559583,3.224477859029148,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
343,-0.2345482553044173,0.46761481671383714,-1.727485659452309,-1.6476460038751053,-0.21051497147895798,-0.7187454693270836,-0.4364357804719845,0.7224044792761147,0.813947272167537,-0.2345482553044172,-0.45056355688958305,1.7614096918559583,-0.5294742508636638,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
478,-0.742595017696657,-0.8056479217298258,0.052280634896496016,1.053413018870969,0.3330417058201274,-0.7187454693270836,-0.4364357804719845,-0.6541337470550949,-1.0738364289991107,-0.7425950176966568,-0.45056355688958305,-0.5677270907634907,-0.6961325065363699,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24,-0.9119439384940703,-0.41940243493562823,-0.8376025122779064,-1.6476460038751053,-0.8446644283278909,1.045047093438766,-0.4364357804719845,0.3811700335741731,-0.17725933129977697,-0.91194393849407,-0.45056355688958305,-0.5677270907634907,-0.5672484488738179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
74,1.289592031872302,-0.4538351721304598,0.9421637820708985,1.053413018870969,0.42363448536997494,-0.7187454693270836,-0.4364357804719845,-0.9248107626021025,-0.2363109165647946,1.2895920318723018,2.2194427061597977,-0.5677270907634907,-0.09412975618850039,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
574,-0.9966183988927769,-0.7888058220149625,0.9421637820708985,1.053413018870969,-0.7540716487780433,1.045047093438766,-0.4364357804719845,-0.36364527446187794,-1.018711700019507,-0.9966183988927766,-0.45056355688958305,-0.5677270907634907,-0.5434042707278735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
898,-0.48857163650053714,-0.37561297567698376,-1.727485659452309,1.053413018870969,-0.21051497147895798,-0.7187454693270836,-0.4364357804719845,-0.14443030878430174,-0.10584242304247354,-0.488571636500537,-0.45056355688958305,-0.5677270907634907,-0.8122160054047833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
75,-0.742595017696657,-0.622630438161645,0.9421637820708985,1.053413018870969,2.7790467536660115,1.045047093438766,-0.4364357804719845,-0.3039722110696806,-0.572444715521695,-0.7425950176966568,-0.45056355688958305,-0.5677270907634907,-0.3205239529005197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
443,-0.742595017696657,-0.9246654263815263,0.9421637820708985,1.053413018870969,0.5142272649198225,-0.7187454693270836,2.29128784747792,-0.8818461569597204,-1.54897794046201,-0.7425950176966568,-0.45056355688958305,-0.5677270907634907,-0.7256239900326695,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
442,-0.06519933450700406,-0.2098118607062187,-0.8376025122779064,0.15306001128894414,-0.5728860896783482,1.045047093438766,-0.4364357804719845,-0.26716586556937333,0.1337457737616785,-0.0651993345070039,-0.45056355688958305,-0.5677270907634907,-0.42669329348719837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
902,1.289592031872302,2.727450329565935,-0.8376025122779064,1.053413018870969,0.6048200444696701,1.045047093438766,-0.4364357804719845,1.1040733927326092,1.9292228506118754,1.2895920318723018,2.2194427061597977,1.7614096918559583,1.5430868127167123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,1.289592031872302,0.38190724260931075,0.9421637820708985,-0.7472929962930807,-0.8446644283278909,-0.7187454693270836,-0.4364357804719845,-0.3918109603829952,0.7451644351523866,1.2895920318723018,2.2194427061597977,1.7614096918559583,1.0267976080197903,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
402,0.2734985070878224,2.0429125433773816,-0.8376025122779064,-0.7472929962930807,-0.7540716487780433,1.045047093438766,-0.4364357804719845,1.699610565386739,1.6800473785939813,0.2734985070878225,-0.45056355688958305,1.7614096918559583,1.0840236355700568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
349,-0.9966183988927769,-0.7685953023571267,0.9421637820708985,0.15306001128894414,-0.30110775102880555,1.045047093438766,2.29128784747792,-0.3120877476910194,-0.955508960058638,-0.9966183988927766,-0.45056355688958305,-0.5677270907634907,-0.5162972050461683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
764,0.2734985070878224,-0.2719404952099365,0.9421637820708985,0.15306001128894414,-0.7540716487780433,1.045047093438766,-0.4364357804719845,-0.5148568170977063,0.04905962275021528,0.2734985070878225,-0.45056355688958305,-0.5677270907634907,0.14983383494684635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
