,checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct_income,personal_status_sex,other_debtors_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,age_bucket,duration_bucket,credit_amount_bucket,actual_default,predicted_pd,local_log_odds,local_pd,top_positive_contributors,top_negative_contributors,risk_cluster,expected_loss_proxy,ensemble_anomaly_score,ensemble_anomaly_flag,if_score_scaled,lof_score_scaled,risk_narrative
296,A14,12,A32,A41,4675,A65,A72,1,A92,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,389.5833333333333,8.450198322591959,1.0,0,1,4675,young,short_term,high_amount,0,0.09991617561036012,-2.198156306629105,0.09991617561036012,foreign_worker_A201 (0.651); credit_amount_per_month (0.558); housing_A151 (0.488); age_bucket_young (0.459); employment_since_A72 (0.341),checking_account_status_A14 (-0.992); purpose_A41 (-0.919); other_installment_plans_A143 (-0.428); savings_account_A65 (-0.409); installment_rate_pct_income (-0.329),1,210.19865444029512,0.2246870052909861,0,0.4089554289333937,0.0404185816485784,"The borrower is assigned low estimated credit risk, with a predicted PD of 9.99%. The strongest upward model signals are: foreign_worker_A201 (0.651); credit_amount_per_month (0.558); housing_A151 (0.488); age_bucket_young (0.459); employment_since_A72 (0.341). The strongest downward model signals are: checking_account_status_A14 (-0.992); purpose_A41 (-0.919); other_installment_plans_A143 (-0.428); savings_account_A65 (-0.409); installment_rate_pct_income (-0.329). The borrower belongs to risk cluster 1."
261,A11,24,A32,A43,1603,A61,A75,4,A92,A101,4,A123,55,A143,A152,1,A173,1,A191,A201,66.79166666666667,7.38025578842646,2.0,0,0,6412,senior,medium_term,medium_low_amount,0,0.7778279927017371,1.2530535211486615,0.7778279927017371,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_years (0.321),other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); credit_amount_per_month (-0.235); age_bucket_senior (-0.187); credit_amount_log (-0.105),0,561.0862225353981,0.0884322644445056,0,0.1660084593175277,0.0108560695714834,"The borrower is assigned high estimated credit risk, with a predicted PD of 77.78%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_years (0.321). The strongest downward model signals are: other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); credit_amount_per_month (-0.235); age_bucket_senior (-0.187); credit_amount_log (-0.105). The borrower belongs to risk cluster 0."
699,A13,15,A32,A46,1905,A61,A75,4,A93,A101,4,A123,40,A143,A151,1,A174,1,A192,A201,127.0,7.552762084214147,1.25,0,0,7620,mid_career,medium_term,medium_low_amount,0,0.6427471335205257,0.587307545911504,0.6427471335205258,purpose_A46 (0.982); foreign_worker_A201 (0.651); savings_account_A61 (0.577); housing_A151 (0.488); duration_bucket_medium_term (0.463),personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); telephone_A192 (-0.182); duration_years (-0.170),0,550.9949802104707,0.1765753534673104,0,0.3388725241608348,0.014278182773786,"The borrower is assigned high estimated credit risk, with a predicted PD of 64.27%. The strongest upward model signals are: purpose_A46 (0.982); foreign_worker_A201 (0.651); savings_account_A61 (0.577); housing_A151 (0.488); duration_bucket_medium_term (0.463). The strongest downward model signals are: personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); telephone_A192 (-0.182); duration_years (-0.170). The borrower belongs to risk cluster 0."
229,A11,24,A32,A42,3149,A61,A72,4,A93,A101,1,A124,22,A141,A153,1,A173,1,A191,A201,131.20833333333334,8.055157731819678,2.0,0,0,12596,young,medium_term,medium_high_amount,0,0.93788104524196,2.7145719515605173,0.93788104524196,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577); other_installment_plans_A141 (0.525),credit_amount_bucket_medium_high_amount (-0.749); housing_A153 (-0.497); personal_status_sex_A93 (-0.467); age_years (-0.217); credit_amount_per_month (-0.077),0,1329.0243351601196,0.1568222700709234,0,0.2842867548005614,0.0293577853412854,"The borrower is assigned high estimated credit risk, with a predicted PD of 93.79%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577); other_installment_plans_A141 (0.525). The strongest downward model signals are: credit_amount_bucket_medium_high_amount (-0.749); housing_A153 (-0.497); personal_status_sex_A93 (-0.467); age_years (-0.217); credit_amount_per_month (-0.077). The borrower belongs to risk cluster 0."
992,A11,18,A32,A43,1936,A65,A74,2,A94,A101,4,A123,23,A143,A151,2,A172,1,A191,A201,107.55555555555556,7.5688956634069955,1.5,0,0,3872,young,medium_term,medium_low_amount,0,0.45519341809074326,-0.179708412764835,0.45519341809074326,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); housing_A151 (0.488); duration_bucket_medium_term (0.463); age_bucket_young (0.459),employment_since_A74 (-0.557); other_installment_plans_A143 (-0.428); savings_account_A65 (-0.409); purpose_A43 (-0.251); age_years (-0.201),0,396.5645058406555,0.214956303292113,0,0.3974281724045792,0.0324844341796467,"The borrower is assigned elevated estimated credit risk, with a predicted PD of 45.52%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); housing_A151 (0.488); duration_bucket_medium_term (0.463); age_bucket_young (0.459). The strongest downward model signals are: employment_since_A74 (-0.557); other_installment_plans_A143 (-0.428); savings_account_A65 (-0.409); purpose_A43 (-0.251); age_years (-0.201). The borrower belongs to risk cluster 0."
917,A11,6,A32,A40,14896,A61,A75,1,A93,A101,4,A124,68,A141,A152,1,A174,1,A192,A201,2482.6666666666665,9.608915129379591,0.5,0,1,14896,senior,short_term,high_amount,1,0.9984588809662728,6.4737041733788105,0.9984588809662728,credit_amount_per_month (5.698); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577),credit_amount (-0.943); personal_status_sex_A93 (-0.467); duration_years (-0.435); duration_months (-0.435); installment_rate_pct_income (-0.329),1,6692.869570893119,0.8795464993119582,1,0.7590929986239163,1.0,"The borrower is assigned high estimated credit risk, with a predicted PD of 99.85%. The strongest upward model signals are: credit_amount_per_month (5.698); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577). The strongest downward model signals are: credit_amount (-0.943); personal_status_sex_A93 (-0.467); duration_years (-0.435); duration_months (-0.435); installment_rate_pct_income (-0.329). The borrower belongs to risk cluster 1. The borrower is also flagged as an anomalous profile and may deserve additional review."
677,A12,72,A32,A43,5595,A62,A73,2,A94,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,77.70833333333333,8.629807335785372,6.0,1,1,11190,young,very_long_term,high_amount,1,0.9056553646433094,2.261704430216142,0.9056553646433094,duration_years (1.508); duration_months (1.508); foreign_worker_A201 (0.651); age_bucket_young (0.459); savings_account_A62 (0.268),duration_bucket_very_long_term (-0.610); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); credit_amount_per_month (-0.208); credit_amount (-0.194),1,2280.213794330692,0.2566364690756478,0,0.4639071513933912,0.0493657867579045,"The borrower is assigned high estimated credit risk, with a predicted PD of 90.57%. The strongest upward model signals are: duration_years (1.508); duration_months (1.508); foreign_worker_A201 (0.651); age_bucket_young (0.459); savings_account_A62 (0.268). The strongest downward model signals are: duration_bucket_very_long_term (-0.610); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); credit_amount_per_month (-0.208); credit_amount (-0.194). The borrower belongs to risk cluster 1."
725,A14,6,A34,A40,250,A64,A73,2,A92,A101,2,A121,41,A141,A152,2,A172,1,A191,A201,41.666666666666664,5.5254529391317835,0.5,0,0,500,mid_career,short_term,low_amount,0,0.04530976532387294,-3.0478643469479296,0.04530976532387296,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525); purpose_A40 (0.443); credit_amount (0.237),checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); savings_account_A64 (-0.622); credit_amount_log (-0.600); duration_years (-0.435),0,5.097348598935706,0.2788459349890648,0,0.4956237186668049,0.0620681513113247,"The borrower is assigned low estimated credit risk, with a predicted PD of 4.53%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525); purpose_A40 (0.443); credit_amount (0.237). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); savings_account_A64 (-0.622); credit_amount_log (-0.600); duration_years (-0.435). The borrower belongs to risk cluster 0."
848,A11,9,A32,A43,1364,A61,A74,3,A93,A101,4,A121,59,A143,A152,1,A173,1,A191,A201,151.55555555555554,7.21890970761906,0.75,0,0,4092,senior,short_term,low_amount,0,0.3566986241009862,-0.5897220821715018,0.35669862410098613,credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); age_years (0.386),employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358); duration_years (-0.346),0,218.94161547318532,0.0829237359352751,0,0.1517381663976352,0.0141093054729151,"The borrower is assigned moderate estimated credit risk, with a predicted PD of 35.67%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); age_years (0.386). The strongest downward model signals are: employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358); duration_years (-0.346). The borrower belongs to risk cluster 0."
742,A14,21,A32,A43,3160,A65,A75,4,A93,A101,3,A122,41,A143,A152,1,A173,1,A192,A201,150.47619047619048,8.058643712215618,1.75,0,0,12640,mid_career,medium_term,medium_high_amount,0,0.03971432137100025,-3.1855189596325153,0.039714321371000234,foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); installment_rate_pct_income (0.179); installment_burden_proxy (0.145); job_A173 (0.130),checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409),0,56.473764989562355,0.0456973803194971,0,0.0842027607720489,0.0071919998669454,"The borrower is assigned low estimated credit risk, with a predicted PD of 3.97%. The strongest upward model signals are: foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); installment_rate_pct_income (0.179); installment_burden_proxy (0.145); job_A173 (0.130). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409). The borrower belongs to risk cluster 0."
64,A14,24,A32,A43,3181,A61,A72,4,A92,A101,4,A122,26,A143,A152,1,A173,1,A192,A201,132.54166666666666,8.065265208897733,2.0,0,0,12724,early_career,medium_term,medium_high_amount,0,0.2695561108549397,-0.9968758444453347,0.26955611085493975,foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); employment_since_A72 (0.341); installment_rate_pct_income (0.179),checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); property_A122 (-0.200),0,385.85609488330346,0.0321469257290474,0,0.0592917976052234,0.0050020538528715,"The borrower is assigned moderate estimated credit risk, with a predicted PD of 26.96%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); employment_since_A72 (0.341); installment_rate_pct_income (0.179). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251); property_A122 (-0.200). The borrower belongs to risk cluster 0."
355,A12,24,A32,A40,1246,A61,A72,4,A93,A101,2,A121,23,A142,A152,1,A172,1,A191,A201,51.916666666666664,7.1284959456800365,2.0,0,0,4984,young,medium_term,low_amount,1,0.9106768011018048,2.321926820311847,0.9106768011018048,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_bucket_young (0.459),personal_status_sex_A93 (-0.467); property_A121 (-0.358); credit_amount_per_month (-0.272); age_years (-0.201); credit_amount_log (-0.172),0,510.6164823777819,0.1431955964547299,0,0.2675957427673605,0.0187954501420993,"The borrower is assigned high estimated credit risk, with a predicted PD of 91.07%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_bucket_young (0.459). The strongest downward model signals are: personal_status_sex_A93 (-0.467); property_A121 (-0.358); credit_amount_per_month (-0.272); age_years (-0.201); credit_amount_log (-0.172). The borrower belongs to risk cluster 0."
22,A11,10,A34,A40,2241,A61,A72,1,A93,A101,3,A121,48,A143,A151,2,A172,2,A191,A202,224.1,7.715123603632105,0.8333333333333334,0,0,2241,mid_career,short_term,medium_low_amount,0,0.2046802996167689,-1.3572949248989712,0.2046802996167689,checking_account_status_A11 (0.698); savings_account_A61 (0.577); housing_A151 (0.488); purpose_A40 (0.443); employment_since_A72 (0.341),credit_history_A34 (-0.877); foreign_worker_A202 (-0.667); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409),0,206.4098481485306,0.267969784858093,0,0.5109058091634523,0.0250337605527337,"The borrower is assigned moderate estimated credit risk, with a predicted PD of 20.47%. The strongest upward model signals are: checking_account_status_A11 (0.698); savings_account_A61 (0.577); housing_A151 (0.488); purpose_A40 (0.443); employment_since_A72 (0.341). The strongest downward model signals are: credit_history_A34 (-0.877); foreign_worker_A202 (-0.667); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409). The borrower belongs to risk cluster 0."
579,A14,24,A32,A48,937,A61,A72,4,A94,A101,3,A123,27,A143,A152,2,A172,1,A191,A201,39.041666666666664,6.843749949006225,2.0,0,0,3748,early_career,medium_term,low_amount,0,0.6094170537167736,0.4448624934182328,0.6094170537167736,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); employment_since_A72 (0.341),checking_account_status_A14 (-0.992); other_installment_plans_A143 (-0.428); credit_amount_per_month (-0.303); purpose_A48 (-0.284); credit_amount_log (-0.248),0,256.9607006996776,0.1593593146702432,0,0.2947754948927368,0.0239431344477496,"The borrower is assigned high estimated credit risk, with a predicted PD of 60.94%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); employment_since_A72 (0.341). The strongest downward model signals are: checking_account_status_A14 (-0.992); other_installment_plans_A143 (-0.428); credit_amount_per_month (-0.303); purpose_A48 (-0.284); credit_amount_log (-0.248). The borrower belongs to risk cluster 0."
